bo 22812 23178 24612 1.95 1.45
qu 22844 23148 24644 1.40 1.72
ik 23180 23404 24980 1.53 1.86
nz 23228 23473 25028 1.76 1.43
fp 23530 24105 25330 1.86 1.82
xv 23617 24162 25417 1.96 1.07
es 23624 24152 25424 1.62 1.41
po 23631 23945 25431 1.91 1.74
ft 24015 24437 25815 1.80 1.66
hn 24124 24269 25924 1.23 1.69
av 24195 24404 25995 1.69 1.07
gk 24223 24626 26023 1.89 1.10
ht 24324 24625 26124 1.24 1.22
rd 24393 24670 26193 1.12 1.92
yp 24800 25164 26600 1.21 1.79
np 24828 25389 26628 1.28 1.45
vg 24920 25309 26720 1.27 1.67
fe 25079 25503 26879 1.21 1.84
ul 25296 25600 27096 1.75 1.28
bw 25549 26009 27349 1.44 1.15
xq 25606 25846 27406 1.51 1.21
ak 25795 26205 27595 1.35 1.01
kp 25906 26249 27706 1.80 1.03
xn 25908 26307 27708 1.77 1.19
of 26282 26637 28082 1.22 1.23
zz 26442 26869 28242 1.59 1.87
yq 26661 27241 28461 1.69 2.00
lh 26670 27082 28470 1.74 1.14
ja 26706 26776 28506 1.23 1.53
uu 26880 26971 28680 1.77 1.23
gc 26926 27524 28726 1.93 1.02
br 26930 27273 28730 1.93 1.93
kw 26945 27236 28745 1.70 1.87
me 27135 27364 28935 1.32 1.16
qd 27163 27761 28963 1.59 1.75
iz 27180 27655 28980 1.50 1.24
tx 27286 27371 29086 1.05 1.62
bd 27297 27804 29097 1.80 1.54
cv 27308 27699 29108 1.01 1.93
uo 27375 27456 29175 1.21 1.61
zb 27396 27723 29196 1.06 1.77
xm 27461 27583 29261 1.78 1.62
vr 27506 27796 29306 1.60 1.09
kq 27670 28196 29470 1.84 1.63
da 27947 28221 29747 1.59 1.79
do 28204 28794 30004 1.39 1.38
ut 28341 28759 30141 1.07 1.49
df 28437 28686 30237 1.52 1.41
im 28526 28835 30326 1.79 1.97
wc 28595 28961 30395 1.79 1.22
cc 28598 28687 30398 1.05 1.90
ym 28690 29148 30490 1.18 1.97
ce 28725 28870 30525 1.39 1.14
kd 28829 29338 30629 1.09 1.50
;
param S:  fq fi ah sc yi xr lw cn ly pg yw vw bp nn ze dy rb fx xl fd vn cm de tm ci wm az wx jb md fr hk mi ee xf mq bl iv ot jl sz ea vs rz fk ab sx ru yo pi fm aa uz zm id ue li jq pk aw cd gv my ta vc dv tc gy rp mx tp cx af fb yf wp sn no gi bb we tq vq mn ph ou rr qb tg jt vm gm ia mf wi qs bx wo fc pn gb nu ms us ro ra ii tw kn oi dk sm co ka zk tr ur ix yh nk vt lq ga ow sg qk ax vl ye ip rk oj vh sk jh oe ao mw xj ev in fo so mg oo lv ac cg sb bt xd ox wr bc kl iq he ei up zs ch tb go xb ir rw jx or bq hh rg yd hq yn mt sy gq rm kt wb jo ob mr rf mh nm oy lj yb sj ez sf sl mp mk se bo qu ik nz fp xv es po ft hn av gk ht rd yp np vg fe ul bw xq ak kp xn of zz yq lh ja uu gc br kw me qd iz tx bd cv uo zb xm vr kq da do ut df im wc cc ym ce kd :=
fq 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
fi 90 68 68 68 90 68 68 68 68 90 68 90 68 68 68 90 90 68 68 90 68 90 68 68 90 68 68 90 68 68 90 68 90 90 68 68 68 68 68 90 68 90 68 90 68 68 68 90 90 68 68 68 68 68 68 68 90 68 90 68 68 68 68 68 90 68 68 68 90 90 68 68 68 90 90 68 68 68 90 90 68 68 68 90 68 68 90 68 68 68 68 90 68 68 68 90 90 68 90 68 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 90 90 90 68 68 68 68 68 68 90 90 90 90 68 68 90 68 68 90 68 68 90 68 68 68 68 68 68 90 90 90 90 90 68 68 90 68 68 90 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 90 90 68 68 90 68 90 68 68 68 68 90 68 68 68 68 68 68 68 68 68 90 68 68 90 90 90 68 68 68 68 90 90 68 68 90 68 68 68 68 68 68 68 90 90 68 68 90 68 68 90 68 68 68 90 68 68 90 90 68 68 68 90 68 68 90 68 90 68 90 90
ah 135 113 90 113 113 90 90 113 90 113 113 113 90 90 90 113 113 90 90 113 113 135 90 113 113 90 113 113 90 90 113 90 113 113 113 113 113 90 113 113 90 113 113 135 113 90 90 135 113 90 90 113 113 90 90 90 113 90 113 113 113 113 113 90 135 90 90 90 113 113 90 90 90 113 113 90 90 90 113 113 90 90 113 135 90 113 135 90 113 90 90 113 90 113 90 113 113 113 113 90 90 90 113 113 90 135 113 113 113 113 113 90 90 90 90 90 113 113 90 113 90 113 90 113 113 113 113 90 90 113 113 113 113 113 135 135 113 113 113 135 90 113 135 90 90 113 113 113 90 90 113 90 113 113 113 135 135 90 90 113 90 90 113 113 113 113 90 113 113 113 90 113 113 113 90 113 90 113 113 113 135 90 90 135 113 113 113 90 113 90 135 113 113 113 90 113 113 113 113 113 113 113 113 113 135 113 113 90 90 90 113 135 90 90 113 90 90 113 90 113 90 113 113 135 90 90 113 113 113 135 90 90 90 113 90 90 135 113 90 90 90 113 113 90 113 90 113 113 113 135
sc 90 68 68 68 90 68 68 68 68 90 68 90 68 68 68 90 90 68 68 90 68 90 68 68 90 68 68 90 68 68 90 68 90 90 68 68 68 68 68 90 68 90 68 90 68 68 68 90 90 68 68 68 68 68 68 68 90 68 90 68 68 68 68 68 90 68 68 68 90 90 68 68 68 90 90 68 68 68 90 90 68 68 68 90 68 68 90 68 68 68 68 90 68 68 68 90 90 68 90 68 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 90 90 90 68 68 68 68 68 68 90 90 90 90 68 68 90 68 68 90 68 68 90 68 68 68 68 68 68 90 90 90 90 90 68 68 90 68 68 90 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 90 90 68 68 90 68 90 68 68 68 68 90 68 68 68 68 68 68 68 68 68 90 68 68 90 90 90 68 68 68 68 90 90 68 68 90 68 68 68 68 68 68 68 90 90 68 68 90 68 68 90 68 68 68 90 68 68 90 90 68 68 68 90 68 68 90 68 90 68 90 90
yi 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
xr 135 113 90 113 113 90 90 113 90 113 113 113 90 90 90 113 113 90 90 113 113 135 90 113 113 90 113 113 90 90 113 90 113 113 113 113 113 90 113 113 90 113 113 135 113 90 90 135 113 90 90 113 113 90 90 90 113 90 113 113 113 113 113 90 135 90 90 90 113 113 90 90 90 113 113 90 90 90 113 113 90 90 113 135 90 113 135 90 113 90 90 113 90 113 90 113 113 113 113 90 90 90 113 113 90 135 113 113 113 113 113 90 90 90 90 90 113 113 90 113 90 113 90 113 113 113 113 90 90 113 113 113 113 113 135 135 113 113 113 135 90 113 135 90 90 113 113 113 90 90 113 90 113 113 113 135 135 90 90 113 90 90 113 113 113 113 90 113 113 113 90 113 113 113 90 113 90 113 113 113 135 90 90 135 113 113 113 90 113 90 135 113 113 113 90 113 113 113 113 113 113 113 113 113 135 113 113 90 90 90 113 135 90 90 113 90 90 113 90 113 90 113 113 135 90 90 113 113 113 135 90 90 90 113 90 90 135 113 90 90 90 113 113 90 113 90 113 113 113 135
lw 135 113 90 113 113 90 90 113 90 113 113 113 90 90 90 113 113 90 90 113 113 135 90 113 113 90 113 113 90 90 113 90 113 113 113 113 113 90 113 113 90 113 113 135 113 90 90 135 113 90 90 113 113 90 90 90 113 90 113 113 113 113 113 90 135 90 90 90 113 113 90 90 90 113 113 90 90 90 113 113 90 90 113 135 90 113 135 90 113 90 90 113 90 113 90 113 113 113 113 90 90 90 113 113 90 135 113 113 113 113 113 90 90 90 90 90 113 113 90 113 90 113 90 113 113 113 113 90 90 113 113 113 113 113 135 135 113 113 113 135 90 113 135 90 90 113 113 113 90 90 113 90 113 113 113 135 135 90 90 113 90 90 113 113 113 113 90 113 113 113 90 113 113 113 90 113 90 113 113 113 135 90 90 135 113 113 113 90 113 90 135 113 113 113 90 113 113 113 113 113 113 113 113 113 135 113 113 90 90 90 113 135 90 90 113 90 90 113 90 113 90 113 113 135 90 90 113 113 113 135 90 90 90 113 90 90 135 113 90 90 90 113 113 90 113 90 113 113 113 135
cn 90 68 68 68 90 68 68 68 68 90 68 90 68 68 68 90 90 68 68 90 68 90 68 68 90 68 68 90 68 68 90 68 90 90 68 68 68 68 68 90 68 90 68 90 68 68 68 90 90 68 68 68 68 68 68 68 90 68 90 68 68 68 68 68 90 68 68 68 90 90 68 68 68 90 90 68 68 68 90 90 68 68 68 90 68 68 90 68 68 68 68 90 68 68 68 90 90 68 90 68 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 90 90 90 68 68 68 68 68 68 90 90 90 90 68 68 90 68 68 90 68 68 90 68 68 68 68 68 68 90 90 90 90 90 68 68 90 68 68 90 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 90 90 68 68 90 68 90 68 68 68 68 90 68 68 68 68 68 68 68 68 68 90 68 68 90 90 90 68 68 68 68 90 90 68 68 90 68 68 68 68 68 68 68 90 90 68 68 90 68 68 90 68 68 68 90 68 68 90 90 68 68 68 90 68 68 90 68 90 68 90 90
ly 135 113 90 113 113 90 90 113 90 113 113 113 90 90 90 113 113 90 90 113 113 135 90 113 113 90 113 113 90 90 113 90 113 113 113 113 113 90 113 113 90 113 113 135 113 90 90 135 113 90 90 113 113 90 90 90 113 90 113 113 113 113 113 90 135 90 90 90 113 113 90 90 90 113 113 90 90 90 113 113 90 90 113 135 90 113 135 90 113 90 90 113 90 113 90 113 113 113 113 90 90 90 113 113 90 135 113 113 113 113 113 90 90 90 90 90 113 113 90 113 90 113 90 113 113 113 113 90 90 113 113 113 113 113 135 135 113 113 113 135 90 113 135 90 90 113 113 113 90 90 113 90 113 113 113 135 135 90 90 113 90 90 113 113 113 113 90 113 113 113 90 113 113 113 90 113 90 113 113 113 135 90 90 135 113 113 113 90 113 90 135 113 113 113 90 113 113 113 113 113 113 113 113 113 135 113 113 90 90 90 113 135 90 90 113 90 90 113 90 113 90 113 113 135 90 90 113 113 113 135 90 90 90 113 90 90 135 113 90 90 90 113 113 90 113 90 113 113 113 135
pg 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
yw 90 68 68 68 90 68 68 68 68 90 68 90 68 68 68 90 90 68 68 90 68 90 68 68 90 68 68 90 68 68 90 68 90 90 68 68 68 68 68 90 68 90 68 90 68 68 68 90 90 68 68 68 68 68 68 68 90 68 90 68 68 68 68 68 90 68 68 68 90 90 68 68 68 90 90 68 68 68 90 90 68 68 68 90 68 68 90 68 68 68 68 90 68 68 68 90 90 68 90 68 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 90 90 90 68 68 68 68 68 68 90 90 90 90 68 68 90 68 68 90 68 68 90 68 68 68 68 68 68 90 90 90 90 90 68 68 90 68 68 90 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 90 90 68 68 90 68 90 68 68 68 68 90 68 68 68 68 68 68 68 68 68 90 68 68 90 90 90 68 68 68 68 90 90 68 68 90 68 68 68 68 68 68 68 90 90 68 68 90 68 68 90 68 68 68 90 68 68 90 90 68 68 68 90 68 68 90 68 90 68 90 90
vw 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
bp 135 113 90 113 113 90 90 113 90 113 113 113 90 90 90 113 113 90 90 113 113 135 90 113 113 90 113 113 90 90 113 90 113 113 113 113 113 90 113 113 90 113 113 135 113 90 90 135 113 90 90 113 113 90 90 90 113 90 113 113 113 113 113 90 135 90 90 90 113 113 90 90 90 113 113 90 90 90 113 113 90 90 113 135 90 113 135 90 113 90 90 113 90 113 90 113 113 113 113 90 90 90 113 113 90 135 113 113 113 113 113 90 90 90 90 90 113 113 90 113 90 113 90 113 113 113 113 90 90 113 113 113 113 113 135 135 113 113 113 135 90 113 135 90 90 113 113 113 90 90 113 90 113 113 113 135 135 90 90 113 90 90 113 113 113 113 90 113 113 113 90 113 113 113 90 113 90 113 113 113 135 90 90 135 113 113 113 90 113 90 135 113 113 113 90 113 113 113 113 113 113 113 113 113 135 113 113 90 90 90 113 135 90 90 113 90 90 113 90 113 90 113 113 135 90 90 113 113 113 135 90 90 90 113 90 90 135 113 90 90 90 113 113 90 113 90 113 113 113 135
nn 135 113 90 113 113 90 90 113 90 113 113 113 90 90 90 113 113 90 90 113 113 135 90 113 113 90 113 113 90 90 113 90 113 113 113 113 113 90 113 113 90 113 113 135 113 90 90 135 113 90 90 113 113 90 90 90 113 90 113 113 113 113 113 90 135 90 90 90 113 113 90 90 90 113 113 90 90 90 113 113 90 90 113 135 90 113 135 90 113 90 90 113 90 113 90 113 113 113 113 90 90 90 113 113 90 135 113 113 113 113 113 90 90 90 90 90 113 113 90 113 90 113 90 113 113 113 113 90 90 113 113 113 113 113 135 135 113 113 113 135 90 113 135 90 90 113 113 113 90 90 113 90 113 113 113 135 135 90 90 113 90 90 113 113 113 113 90 113 113 113 90 113 113 113 90 113 90 113 113 113 135 90 90 135 113 113 113 90 113 90 135 113 113 113 90 113 113 113 113 113 113 113 113 113 135 113 113 90 90 90 113 135 90 90 113 90 90 113 90 113 90 113 113 135 90 90 113 113 113 135 90 90 90 113 90 90 135 113 90 90 90 113 113 90 113 90 113 113 113 135
ze 135 113 90 113 113 90 90 113 90 113 113 113 90 90 90 113 113 90 90 113 113 135 90 113 113 90 113 113 90 90 113 90 113 113 113 113 113 90 113 113 90 113 113 135 113 90 90 135 113 90 90 113 113 90 90 90 113 90 113 113 113 113 113 90 135 90 90 90 113 113 90 90 90 113 113 90 90 90 113 113 90 90 113 135 90 113 135 90 113 90 90 113 90 113 90 113 113 113 113 90 90 90 113 113 90 135 113 113 113 113 113 90 90 90 90 90 113 113 90 113 90 113 90 113 113 113 113 90 90 113 113 113 113 113 135 135 113 113 113 135 90 113 135 90 90 113 113 113 90 90 113 90 113 113 113 135 135 90 90 113 90 90 113 113 113 113 90 113 113 113 90 113 113 113 90 113 90 113 113 113 135 90 90 135 113 113 113 90 113 90 135 113 113 113 90 113 113 113 113 113 113 113 113 113 135 113 113 90 90 90 113 135 90 90 113 90 90 113 90 113 90 113 113 135 90 90 113 113 113 135 90 90 90 113 90 90 135 113 90 90 90 113 113 90 113 90 113 113 113 135
dy 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
