rw 5521 5838 7321 1.84 1.81
io 5649 5739 7449 1.69 1.34
xf 5768 5980 7568 1.60 1.70
bt 5805 5977 7605 1.51 1.27
ib 6115 6471 7915 1.03 1.82
xt 6381 6449 8181 1.11 1.35
br 6488 6954 8288 1.12 1.27
pz 6589 6921 8389 1.12 1.53
wn 6829 7213 8629 1.15 1.63
zd 6891 7186 8691 1.93 1.89
rj 6965 7282 8765 1.70 1.08
kr 7216 7279 9016 1.64 1.29
al 7391 7756 9191 1.34 1.00
do 7725 8181 9525 1.26 1.83
zr 7734 8144 9534 1.10 1.24
uu 7783 7969 9583 1.37 1.99
wm 8004 8196 9804 1.31 1.95
kw 8037 8098 9837 1.73 1.03
uk 8064 8463 9864 1.09 1.80
va 8085 8578 9885 1.99 1.63
lj 8393 8514 10193 1.69 1.16
vh 8416 8994 10216 1.81 1.91
lp 8444 8723 10244 1.49 1.37
zq 8565 8853 10365 1.98 1.54
vf 8586 8717 10386 1.83 1.93
lw 8929 9461 10729 1.68 1.47
tq 9084 9275 10884 1.55 1.30
wb 9200 9551 11000 1.07 1.92
ex 9232 9752 11032 1.12 1.24
lz 9327 9816 11127 1.03 1.38
jj 9930 10459 11730 1.50 1.83
ee 10028 10343 11828 1.44 1.23
yj 10258 10798 12058 1.54 1.35
jh 10288 10473 12088 1.04 1.83
um 10334 10417 12134 1.97 1.20
mq 10434 10662 12234 1.20 1.29
nv 10505 10684 12305 1.53 1.84
fn 10558 11031 12358 1.01 1.43
le 10612 10933 12412 1.84 1.21
zh 10830 11146 12630 1.85 1.20
rn 10870 11012 12670 1.87 1.31
of 10943 11280 12743 1.67 1.08
xk 10976 11380 12776 1.60 1.27
xh 11016 11516 12816 1.22 1.07
dy 11040 11620 12840 1.65 1.55
ic 11140 11429 12940 1.40 1.15
ci 11222 11405 13022 1.05 1.77
xg 11422 11984 13222 1.95 1.45
jb 11462 11871 13262 1.42 1.45
eh 11524 11649 13324 1.12 1.42
sy 11782 12096 13582 1.85 1.73
kl 11809 12102 13609 1.90 1.90
uv 11812 11963 13612 1.92 1.82
sd 11857 12195 13657 1.78 1.15
ar 11913 12294 13713 1.74 1.27
hn 12436 12905 14236 1.12 1.09
bp 12662 13009 14462 1.62 1.47
tu 12815 13077 14615 1.86 1.38
hb 12933 13402 14733 2.00 1.58
xj 13040 13539 14840 1.99 1.17
se 13355 13457 15155 1.25 1.58
zz 13526 13988 15326 1.08 1.40
db 13725 14032 15525 1.17 1.82
xr 13734 14065 15534 1.40 1.33
xb 13757 14010 15557 1.85 1.32
nh 13861 14297 15661 1.29 1.22
cj 14137 14364 15937 1.91 1.57
hw 14232 14424 16032 1.32 1.21
dg 14439 14563 16239 1.86 1.48
jt 14613 14682 16413 1.97 1.56
fi 14854 14924 16654 1.05 1.76
ag 14922 14989 16722 1.85 1.53
yh 14940 15524 16740 1.07 1.45
rp 15071 15514 16871 1.30 1.26
fz 15177 15683 16977 1.16 1.71
zb 15397 15959 17197 1.73 1.82
om 15543 15839 17343 1.47 1.77
ua 15560 16160 17360 1.85 1.32
ti 15578 16162 17378 1.83 1.27
eg 15579 15726 17379 1.65 1.82
jm 15792 16329 17592 1.24 1.59
ff 16017 16374 17817 1.78 1.06
gx 16098 16222 17898 1.51 1.62
ny 16264 16438 18064 1.55 1.45
ii 16285 16398 18085 1.61 1.38
nz 16332 16670 18132 1.28 1.15
bf 16378 16520 18178 1.58 1.90
vq 16386 16822 18186 1.24 1.81
ap 16388 16529 18188 1.98 1.80
hu 16480 17018 18280 1.53 1.61
qc 16704 17161 18504 1.20 1.89
fs 16834 17217 18634 1.09 1.00
pd 16902 17469 18702 1.94 1.35
rx 16917 17514 18717 1.07 1.24
af 16935 17427 18735 1.70 1.07
tx 17134 17700 18934 1.04 1.99
py 17185 17698 18985 1.10 1.10
je 17256 17699 19056 1.15 1.42
wd 17421 17975 19221 1.18 1.46
mc 17451 17705 19251 1.72 1.63
di 17455 17718 19255 1.61 1.41
td 17909 18418 19709 1.57 2.00
li 17915 18498 19715 1.81 1.38
qw 17949 18481 19749 1.68 1.73
wa 17976 18470 19776 1.07 1.19
ll 18095 18320 19895 1.32 1.96
wy 18186 18584 19986 1.35 1.12
jq 18268 18352 20068 1.56 1.69
mm 18342 18746 20142 1.85 1.46
lg 18703 18939 20503 1.84 1.88
gu 18787 19179 20587 1.47 1.77
zg 18789 18912 20589 1.82 1.15
pb 18949 19197 20749 1.89 1.69
xw 18999 19117 20799 1.77 1.79
pl 19171 19607 20971 1.16 1.18
za 19329 19905 21129 1.62 1.88
xi 19337 19762 21137 1.92 1.32
ke 19682 20037 21482 1.64 1.61
dq 19692 19756 21492 1.13 1.19
bl 20079 20595 21879 1.94 1.38
nx 20133 20341 21933 1.11 1.64
ik 20599 21072 22399 1.81 1.47
pi 20668 21229 22468 1.70 1.79
pv 20702 20955 22502 1.67 1.28
kb 20730 21051 22530 1.30 1.96
hp 20828 21120 22628 1.09 1.60
qi 20849 21278 22649 1.74 1.76
wq 21078 21246 22878 1.29 1.96
sv 21331 21823 23131 1.75 1.00
bh 21366 21615 23166 1.70 1.47
ec 21523 21946 23323 1.71 1.15
wc 21627 22225 23427 1.94 1.47
nn 21863 22449 23663 1.44 1.01
th 22198 22572 23998 1.63 1.66
bm 22327 22800 24127 1.73 1.55
lh 22464 22809 24264 1.52 1.89
ul 22494 22597 24294 1.64 1.29
vg 22498 23046 24298 1.98 1.59
wk 22514 22615 24314 1.64 1.14
mi 22516 22932 24316 1.49 1.21
ov 22706 23123 24506 1.48 1.14
gs 22725 23038 24525 1.50 1.52
gz 22794 22974 24594 1.74 1.97
zc 22830 23219 24630 1.87 1.70
nd 23072 23668 24872 1.52 1.66
ej 23157 23370 24957 1.21 1.14
iw 23206 23483 25006 1.08 1.51
qz 23464 23784 25264 1.07 1.71
kk 23527 23764 25327 1.41 1.83
oq 23615 23861 25415 1.48 1.17
bz 23645 23836 25445 1.44 1.01
zu 23714 23950 25514 1.59 1.10
rm 23720 23934 25520 1.85 1.92
cz 23793 24167 25593 1.41 1.08
zy 23999 24265 25799 1.49 1.71
;
param S:  iz ia dn xl gy wj yk yx ve jr ug yz co we xn pa nb la od ao aq vb iu gn ne vi zo xo pj ka xu bk zw vd pt bx dr ww zn qq tk uy uc rh pn rw io xf bt ib xt br pz wn zd rj kr al do zr uu wm kw uk va lj vh lp zq vf lw tq wb ex lz jj ee yj jh um mq nv fn le zh rn of xk xh dy ic ci xg jb eh sy kl uv sd ar hn bp tu hb xj se zz db xr xb nh cj hw dg jt fi ag yh rp fz zb om ua ti eg jm ff gx ny ii nz bf vq ap hu qc fs pd rx af tx py je wd mc di td li qw wa ll wy jq mm lg gu zg pb xw pl za xi ke dq bl nx ik pi pv kb hp qi wq sv bh ec wc nn th bm lh ul vg wk mi ov gs gz zc nd ej iw qz kk oq bz zu rm cz zy :=
iz 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
ia 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
dn 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
xl 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
gy 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
wj 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
yk 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
yx 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
ve 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
jr 90 68 68 90 68 90 68 90 68 68 68 90 90 68 90 90 68 68 90 68 68 90 68 68 68 68 68 68 68 90 68 68 90 90 68 68 68 68 68 68 90 68 68 68 68 68 90 68 90 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 90 68 90 90 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 90 90 90 68 68 68 90 90 68 68 68 68 68 68 90 68 90 68 68 90 68 68 68 90 90 90 90 68 90 68 68 90 90 68 90 68 68 68 90 68 90 68 68 68 90 68 68 68 90 90 68 68 68 90 90 68 68 68 68 90 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 68 90 68 90 68 68 68 90 68 90 68 68 68 90 68 90 90 68 68 68 68 68 90 90 68 68 68 68 90 68 90
ug 90 68 68 90 68 90 68 90 68 68 68 90 90 68 90 90 68 68 90 68 68 90 68 68 68 68 68 68 68 90 68 68 90 90 68 68 68 68 68 68 90 68 68 68 68 68 90 68 90 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 90 68 90 90 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 90 90 90 68 68 68 90 90 68 68 68 68 68 68 90 68 90 68 68 90 68 68 68 90 90 90 90 68 90 68 68 90 90 68 90 68 68 68 90 68 90 68 68 68 90 68 68 68 90 90 68 68 68 90 90 68 68 68 68 90 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 68 90 68 90 68 68 68 90 68 90 68 68 68 90 68 90 90 68 68 68 68 68 90 90 68 68 68 68 90 68 90
yz 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
co 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
we 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
xn 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
pa 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
nb 90 68 68 90 68 90 68 90 68 68 68 90 90 68 90 90 68 68 90 68 68 90 68 68 68 68 68 68 68 90 68 68 90 90 68 68 68 68 68 68 90 68 68 68 68 68 90 68 90 68 68 68 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 90 68 90 90 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 90 90 90 68 68 68 90 90 68 68 68 68 68 68 90 68 90 68 68 90 68 68 68 90 90 90 90 68 90 68 68 90 90 68 90 68 68 68 90 68 90 68 68 68 90 68 68 68 90 90 68 68 68 90 90 68 68 68 68 90 68 68 68 68 68 90 68 68 68 68 68 68 68 68 68 68 68 90 68 90 68 68 68 90 68 90 68 68 68 90 68 90 90 68 68 68 68 68 90 90 68 68 68 68 90 68 90
la 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
od 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
ao 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
aq 135 90 90 135 90 113 90 113 90 113 113 113 135 90 113 135 113 90 113 90 90 113 113 90 113 113 90 113 90 113 113 90 135 113 90 113 90 113 90 113 113 90 113 113 90 90 113 113 113 113 90 90 90 90 90 113 90 135 90 90 113 113 90 90 113 113 90 113 90 90 90 113 90 113 113 90 113 113 90 90 113 90 90 113 90 113 90 113 113 113 113 90 90 135 113 113 90 113 113 135 135 113 90 113 90 90 90 113 113 113 90 113 135 90 90 90 135 135 135 113 90 113 113 90 113 113 113 113 90 90 113 135 90 113 113 90 113 113 113 113 90 113 135 113 90 90 113 135 113 90 113 90 113 90 90 90 90 90 135 113 113 90 90 90 113 90 113 113 90 113 113 113 113 113 113 113 113 90 113 90 113 90 113 90 113 135 90 113 113 113 113 135 135 90 113 113 113 135 113 135
vb 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68 68
